INPUT:image	INPUT:predict	OUTPUT:output	GOLDEN:output	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
https://storage.yandexcloud.net/plates/55805.jpg	В879ВУ12	В879ВУ102			https://toloka.yandex.ru/task/22889345/00015d4381--60687d38179b84138c9d0c17	00015d4381--60687d38179b84138c9d0c17	ae305e30552047b6c1fd63ab4958aac5	APPROVED	2021-04-03T14:35:36.283
https://storage.yandexcloud.net/plates/4037.jpg		Р003ТО96			https://toloka.yandex.ru/task/22889345/00015d4381--60687d38179b84138c9d0c17	00015d4381--60687d38179b84138c9d0c17	ae305e30552047b6c1fd63ab4958aac5	APPROVED	2021-04-03T14:35:36.283
https://storage.yandexcloud.net/plates/50085.jpg	Н444СМ54	Н444СМ54			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/31500.jpg		У561НВ33			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/58619.jpg		Т268СО777			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/12794.jpg	М583ЕА67	М583ЕА67			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/43402.jpg	Н252СР68	Н252СР68			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/49907.jpg		С201ТО98			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/control_tasks/1509_е834вр134_е834вн134_0.8688728213310242.jpg	Е834ВН134	Е834ВР134	Е834ВР134		https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/27750.jpg	С637МК56	С637МК56			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/60764.jpg		У547МЕ23			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/14582.jpg		В438АА126			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/25125.jpg	Н915ВВ68	Н915ВВ68			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/12962.jpg		ЕА899513			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/61949.jpg	У598МТ51	У598МТ51			https://toloka.yandex.ru/task/22889345/00015d4381--60687d44892c6813e33bebd2	00015d4381--60687d44892c6813e33bebd2	fbb455e3af6597ab8c1c53b715a10fd6	APPROVED	2021-04-03T14:35:48.499
https://storage.yandexcloud.net/plates/31500.jpg		У561НВ33			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/14582.jpg		В438АА126			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/58619.jpg		Т268СО777			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/61949.jpg	У598МТ51	У598МТ51			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/12794.jpg	М583ЕА67	М583ЕА67			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/60764.jpg		У547МЕ23			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/50085.jpg	Н444СМ54	Н444СМ54			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/25125.jpg	Н915ВВ68	Н915ВВ68			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/49907.jpg		С201ТО98			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/control_tasks/1852_аа828514_а828514_0.9872455000877379.jpg	А828514	АА828514	АА828514		https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/27750.jpg	С637МК56	С637МК56			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/12962.jpg		ЕА899513			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/43402.jpg	Н252СР68	Н252СР68			https://toloka.yandex.ru/task/22889345/00015d4381--60687d4c8a62346d3c780773	00015d4381--60687d4c8a62346d3c780773	1cf3688ea1125ff849d1899d3bc6589b	APPROVED	2021-04-03T14:35:56.338
https://storage.yandexcloud.net/plates/60764.jpg		У547МЕ23			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/control_tasks/727_о738мн63_nan_nan.jpg		О738МН63	О738МН63		https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/12794.jpg	М583ЕА67	М583ЕА67			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/43402.jpg	Н252СР68	Н252СР68			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/50085.jpg	Н444СМ54	Н444СМ54			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/58619.jpg		Т268СО777			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/25125.jpg	Н915ВВ68	Н915ВВ68			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/12962.jpg		ЕА899513			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/14582.jpg		В438АА126			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/27750.jpg	С637МК56	С637МК56			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/31500.jpg		У561НВ33			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/49907.jpg		С201ТО98			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/61949.jpg	У598МТ51	У598МТ51			https://toloka.yandex.ru/task/22889345/00015d4381--60687d51dfccee5bfe4eaa6c	00015d4381--60687d51dfccee5bfe4eaa6c	11d524a2bd15a081aefeb3d942ec9e36	APPROVED	2021-04-03T14:36:01.672
https://storage.yandexcloud.net/plates/56713.jpg	О297СС750	О297СС750			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/27817.jpg		У007ТВ54			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/10354.jpg	НЕ57576	НЕ575754			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/21253.jpg		Р716СН58			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/51150.jpg		Е142013			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/51221.jpg	О003ВА46	О003ВА46			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/27591.jpg	М777ММ39	М777ММ39			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/control_tasks/1902_с003оа102_nan_nan.jpg		С003ОА102	С003ОА102		https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/30956.jpg	В971МО41	В971МО41			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/805.jpg	К444КР159	К444КР159			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/25252.jpg	Р062АВ49	Р062АВ49			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/13758.jpg	Т803КА33	Т803КА33			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/55457.jpg	С987МН55	С987МН55			https://toloka.yandex.ru/task/22889345/00015d4381--60687d52dc95106d345a94cd	00015d4381--60687d52dc95106d345a94cd	33d489cb25e395d7cb0131e6705fc373	APPROVED	2021-04-03T14:36:02.651
https://storage.yandexcloud.net/plates/56713.jpg	О297СС750	О297СС750			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/21253.jpg		Р716СН58			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/27817.jpg		У007ТВ54			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/805.jpg	К444КР159	К444КР159			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/control_tasks/1171_а159346_nan_nan.jpg		А159346	А159346		https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/27591.jpg	М777ММ39	М777ММ39			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/13758.jpg	Т803КА33	Т803КА33			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/25252.jpg	Р062АВ49	Р062АВ49			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/51150.jpg		Е142013			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/10354.jpg	НЕ57576	НЕ575754			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/51221.jpg	О003ВА46	О003ВА46			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/30956.jpg	В971МО41	В971МО41			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/55457.jpg	С987МН55	С987МН55			https://toloka.yandex.ru/task/22889345/00015d4381--60687d571d75e94f76bdc85b	00015d4381--60687d571d75e94f76bdc85b	fbff039d8f428b06be03d0dbb7244c90	APPROVED	2021-04-03T14:36:07.300
https://storage.yandexcloud.net/plates/control_tasks/996_н859тк32_н059тк32_0.5621423721313477.jpg	Н059ТК32	Н059ТК32	Н859ТК32		https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/27591.jpg	М777ММ39	М777ММ39			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/55457.jpg	С987МН55	С987МН55			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/56713.jpg	О297СС750	О297СС750			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/21253.jpg		Р716СН58			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/27817.jpg		У007ТВ54			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/805.jpg	К444КР159	К444КР159			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/25252.jpg	Р062АВ49	Р062АВ49			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/51150.jpg		Е142013			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/13758.jpg	Т803КА33	Т803КА33			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/30956.jpg	В971МО41	В971МО41			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/51221.jpg	О003ВА46	О003ВА46			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/10354.jpg	НЕ57576	НЕ575754			https://toloka.yandex.ru/task/22889345/00015d4381--60687d60d8d5021a2d723d30	00015d4381--60687d60d8d5021a2d723d30	d6a31827c402dd4de53ff6e2bfc66430	APPROVED	2021-04-03T14:36:16.782
https://storage.yandexcloud.net/plates/16885.jpg		УА14777			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/33097.jpg		С258СС178			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/control_tasks/2006_153d56777_nan_nan.jpg		153D56777	153D56777		https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/42127.jpg	А400РК41	А400РК41			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/36832.jpg	У129КХ177	У129КХ177			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/33086.jpg		А555РЕ177			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/46777.jpg	О659МХ40	О659МХ40			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/11402.jpg	Е447МН43	Е447ММ43			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/39376.jpg	Н600ЕК45	Н600ЕК45			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/50381.jpg		Р895УК152			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/1897.jpg	В772АУ82	В772АУ82			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/13649.jpg		ТХ769А77			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/1995.jpg		С371МХ750			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6520fa462ae49fb95e	00015d4381--60687d6520fa462ae49fb95e	7f40ed3a5ab394210677d3cb20d7ce62	APPROVED	2021-04-03T14:36:21.821
https://storage.yandexcloud.net/plates/46777.jpg	О659МХ40	О659МХ40			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6690d9bb6717c89903	00015d4381--60687d6690d9bb6717c89903	88a7fb0185e6ed9dfddf8398f10e21cf	APPROVED	2021-04-03T14:36:22.549
https://storage.yandexcloud.net/plates/42127.jpg	А400РК41	А400РК41			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6690d9bb6717c89903	00015d4381--60687d6690d9bb6717c89903	88a7fb0185e6ed9dfddf8398f10e21cf	APPROVED	2021-04-03T14:36:22.549
https://storage.yandexcloud.net/plates/1897.jpg	В772АУ82	В772АУ82			https://toloka.yandex.ru/task/22889345/00015d4381--60687d6690d9bb6717c89903	00015d4381--60687d6690d9bb6717c89903	88a7fb0185e6ed9dfddf8398f10e21cf	APPROVED	2021-04-03T14:36:22.549
