id,url,predict,accuracy
59515.jpg,https://storage.yandexcloud.net/plates/59515.jpg,А782МУ799,0.9999348521232604
1785.jpg,https://storage.yandexcloud.net/plates/1785.jpg,Т900НМ76,0.9999349117279052
30366.jpg,https://storage.yandexcloud.net/plates/30366.jpg,С454ВН53,0.999933421611786
56417.jpg,https://storage.yandexcloud.net/plates/56417.jpg,,
11992.jpg,https://storage.yandexcloud.net/plates/11992.jpg,О474КС177,0.9999294877052308
49805.jpg,https://storage.yandexcloud.net/plates/49805.jpg,А616АА22,0.9999346137046814
51007.jpg,https://storage.yandexcloud.net/plates/51007.jpg,Т888ХР18,0.9999344944953918
47036.jpg,https://storage.yandexcloud.net/plates/47036.jpg,,
151.jpg,https://storage.yandexcloud.net/plates/151.jpg,О736АС32,0.9999350905418396
29582.jpg,https://storage.yandexcloud.net/plates/29582.jpg,,
60470.jpg,https://storage.yandexcloud.net/plates/60470.jpg,К444ЕВ11,0.9999178647994996
8993.jpg,https://storage.yandexcloud.net/plates/8993.jpg,О030РН77,0.999935269355774
14781.jpg,https://storage.yandexcloud.net/plates/14781.jpg,В926ЕА763,0.9999344348907472
19853.jpg,https://storage.yandexcloud.net/plates/19853.jpg,Н949УХ750,0.9999211430549622
41073.jpg,https://storage.yandexcloud.net/plates/41073.jpg,Т238ЕМ23,0.9996631741523744
40333.jpg,https://storage.yandexcloud.net/plates/40333.jpg,Р238МО76,0.9999350309371948
12800.jpg,https://storage.yandexcloud.net/plates/12800.jpg,М210СА196,0.9999340772628784
46105.jpg,https://storage.yandexcloud.net/plates/46105.jpg,Е010ХА750,0.9999345541000366
3577.jpg,https://storage.yandexcloud.net/plates/3577.jpg,А767ВН147,0.9999345541000366
26612.jpg,https://storage.yandexcloud.net/plates/26612.jpg,О439ОТ31,0.99993497133255
21116.jpg,https://storage.yandexcloud.net/plates/21116.jpg,С185ВХ58,0.9999350309371948
21822.jpg,https://storage.yandexcloud.net/plates/21822.jpg,,
48992.jpg,https://storage.yandexcloud.net/plates/48992.jpg,К275КР35,0.9999342560768129
15097.jpg,https://storage.yandexcloud.net/plates/15097.jpg,Н924УЕ68,0.9999345541000366
33427.jpg,https://storage.yandexcloud.net/plates/33427.jpg,Т648УЕ42,0.999935269355774
30087.jpg,https://storage.yandexcloud.net/plates/30087.jpg,М918ОА64,0.9885628223419191
23593.jpg,https://storage.yandexcloud.net/plates/23593.jpg,А688МЕ39,0.9999349117279052
58154.jpg,https://storage.yandexcloud.net/plates/58154.jpg,А272РЕ197,0.9999345541000366
59022.jpg,https://storage.yandexcloud.net/plates/59022.jpg,В781ВВ177,0.9999346733093262
45738.jpg,https://storage.yandexcloud.net/plates/45738.jpg,В631СТ763,0.9994319677352904
53841.jpg,https://storage.yandexcloud.net/plates/53841.jpg,Е888ЕО102,0.9999342560768129
41285.jpg,https://storage.yandexcloud.net/plates/41285.jpg,Е001АА47,0.9999307990074158
12265.jpg,https://storage.yandexcloud.net/plates/12265.jpg,А073ХХ198,0.9999350905418396
39944.jpg,https://storage.yandexcloud.net/plates/39944.jpg,Р222ТР96,0.9999345541000366
35457.jpg,https://storage.yandexcloud.net/plates/35457.jpg,Е754КР134,0.9999346137046814
43647.jpg,https://storage.yandexcloud.net/plates/43647.jpg,Т060МХ199,0.9914782047271729
31546.jpg,https://storage.yandexcloud.net/plates/31546.jpg,Н232ОО190,0.9999347925186156
57394.jpg,https://storage.yandexcloud.net/plates/57394.jpg,А838ХХ77,0.9999350905418396
47331.jpg,https://storage.yandexcloud.net/plates/47331.jpg,В220ВМ197,0.9999339580535888
26398.jpg,https://storage.yandexcloud.net/plates/26398.jpg,К872АР761,0.999933898448944
54306.jpg,https://storage.yandexcloud.net/plates/54306.jpg,К002СА97,0.9999301433563232
41027.jpg,https://storage.yandexcloud.net/plates/41027.jpg,А662НМ198,0.9999340772628784
63981.jpg,https://storage.yandexcloud.net/plates/63981.jpg,Е713УА35,0.9999350905418396
33199.jpg,https://storage.yandexcloud.net/plates/33199.jpg,,
25172.jpg,https://storage.yandexcloud.net/plates/25172.jpg,Е533ХМ161,0.9999319314956664
24153.jpg,https://storage.yandexcloud.net/plates/24153.jpg,,
50013.jpg,https://storage.yandexcloud.net/plates/50013.jpg,С333АН70,0.9999344944953918
23930.jpg,https://storage.yandexcloud.net/plates/23930.jpg,К546ЕЕ71,0.9999343156814576
27815.jpg,https://storage.yandexcloud.net/plates/27815.jpg,К080ТА31,0.9999349117279052
7651.jpg,https://storage.yandexcloud.net/plates/7651.jpg,Т223УН23,0.9187474250793456
23512.jpg,https://storage.yandexcloud.net/plates/23512.jpg,Х200СЕ22,0.9999345541000366
28918.jpg,https://storage.yandexcloud.net/plates/28918.jpg,Н104ВО18,0.999932825565338
15155.jpg,https://storage.yandexcloud.net/plates/15155.jpg,У868АА761,0.9999346733093262
51192.jpg,https://storage.yandexcloud.net/plates/51192.jpg,1М493РУ13,0.9531376361846924
39184.jpg,https://storage.yandexcloud.net/plates/39184.jpg,А827УР82,0.9999341368675232
55981.jpg,https://storage.yandexcloud.net/plates/55981.jpg,Х622УН190,0.9999347925186156
19693.jpg,https://storage.yandexcloud.net/plates/19693.jpg,О418ОН78,0.9999330043792723
57752.jpg,https://storage.yandexcloud.net/plates/57752.jpg,К011СХ196,0.9999344348907472
21491.jpg,https://storage.yandexcloud.net/plates/21491.jpg,,
59305.jpg,https://storage.yandexcloud.net/plates/59305.jpg,Е305НТ178,0.9999346137046814
36249.jpg,https://storage.yandexcloud.net/plates/36249.jpg,Н967РН177,0.9999331831932068
40064.jpg,https://storage.yandexcloud.net/plates/40064.jpg,С978ХВ55,0.9999324679374696
44381.jpg,https://storage.yandexcloud.net/plates/44381.jpg,А370ОР79,0.99993497133255
59255.jpg,https://storage.yandexcloud.net/plates/59255.jpg,С064АР58,0.9998950362205504
41893.jpg,https://storage.yandexcloud.net/plates/41893.jpg,О667577,0.8985186815261841
58539.jpg,https://storage.yandexcloud.net/plates/58539.jpg,843АА6,0.8426501154899597
53779.jpg,https://storage.yandexcloud.net/plates/53779.jpg,А990ХО35,0.999935269355774
370.jpg,https://storage.yandexcloud.net/plates/370.jpg,О409МР47,0.999893844127655
40075.jpg,https://storage.yandexcloud.net/plates/40075.jpg,М996ОН98,0.994577407836914
61056.jpg,https://storage.yandexcloud.net/plates/61056.jpg,Х769ХХ90,0.9999353289604188
5628.jpg,https://storage.yandexcloud.net/plates/5628.jpg,Т856МР82,0.8173524737358093
47162.jpg,https://storage.yandexcloud.net/plates/47162.jpg,С84СС99,0.8504107594490051
28837.jpg,https://storage.yandexcloud.net/plates/28837.jpg,О868ОО197,0.9999327063560486
30254.jpg,https://storage.yandexcloud.net/plates/30254.jpg,О997МК54,0.999934732913971
24698.jpg,https://storage.yandexcloud.net/plates/24698.jpg,Х144ХР96,0.9928994178771972
9154.jpg,https://storage.yandexcloud.net/plates/9154.jpg,,
25733.jpg,https://storage.yandexcloud.net/plates/25733.jpg,О806АМ90,0.9999351501464844
24192.jpg,https://storage.yandexcloud.net/plates/24192.jpg,Н073ТВ32,0.9999351501464844
32621.jpg,https://storage.yandexcloud.net/plates/32621.jpg,У001ЕО03,0.9999349117279052
31751.jpg,https://storage.yandexcloud.net/plates/31751.jpg,В189ХО116,0.9999343752861024
13216.jpg,https://storage.yandexcloud.net/plates/13216.jpg,М796РВ33,0.999918520450592
31916.jpg,https://storage.yandexcloud.net/plates/31916.jpg,О313АУ58,0.9999341368675232
29072.jpg,https://storage.yandexcloud.net/plates/29072.jpg,А135ВУ152,0.9999350905418396
30480.jpg,https://storage.yandexcloud.net/plates/30480.jpg,М199ЕК67,0.9999349117279052
11063.jpg,https://storage.yandexcloud.net/plates/11063.jpg,К990ОО150,0.9999350905418396
49743.jpg,https://storage.yandexcloud.net/plates/49743.jpg,О177УТ64,0.9999349117279052
10540.jpg,https://storage.yandexcloud.net/plates/10540.jpg,В928РВ763,0.9999324679374696
51604.jpg,https://storage.yandexcloud.net/plates/51604.jpg,А109ТЕ125,0.9999345541000366
19723.jpg,https://storage.yandexcloud.net/plates/19723.jpg,Н357ЕУ58,0.8011159896850586
27724.jpg,https://storage.yandexcloud.net/plates/27724.jpg,Т400КЕ50,0.9999346137046814
15085.jpg,https://storage.yandexcloud.net/plates/15085.jpg,К321ХК46,0.9999350905418396
53211.jpg,https://storage.yandexcloud.net/plates/53211.jpg,К100КО10,0.9999348521232604
38468.jpg,https://storage.yandexcloud.net/plates/38468.jpg,А858РВ89,0.9999341368675232
24476.jpg,https://storage.yandexcloud.net/plates/24476.jpg,,
36709.jpg,https://storage.yandexcloud.net/plates/36709.jpg,О888ОВ161,0.9851328730583192
57247.jpg,https://storage.yandexcloud.net/plates/57247.jpg,С158ТХ152,0.9999346733093262
34886.jpg,https://storage.yandexcloud.net/plates/34886.jpg,Х777ТХ52,0.9999352097511292
2658.jpg,https://storage.yandexcloud.net/plates/2658.jpg,О175ХО48,0.9999317526817322
48244.jpg,https://storage.yandexcloud.net/plates/48244.jpg,У084СЕ161,0.999933660030365
47409.jpg,https://storage.yandexcloud.net/plates/47409.jpg,Р452ХТ190,0.9999332427978516
64435.jpg,https://storage.yandexcloud.net/plates/64435.jpg,Н325ТО32,0.9999354481697084
43299.jpg,https://storage.yandexcloud.net/plates/43299.jpg,А260ОУ62,0.9713497757911682
7042.jpg,https://storage.yandexcloud.net/plates/7042.jpg,К039АЕ31,0.9999346733093262
23056.jpg,https://storage.yandexcloud.net/plates/23056.jpg,М588ХТ196,0.9999322891235352
23816.jpg,https://storage.yandexcloud.net/plates/23816.jpg,ХК95577,0.970126450061798
50581.jpg,https://storage.yandexcloud.net/plates/50581.jpg,Е500НМ32,0.999934732913971
24025.jpg,https://storage.yandexcloud.net/plates/24025.jpg,А717ВМ71,0.9999270439147948
2309.jpg,https://storage.yandexcloud.net/plates/2309.jpg,О777ВМ142,0.999934732913971
51328.jpg,https://storage.yandexcloud.net/plates/51328.jpg,Р099ХУ57,0.5754238367080688
10466.jpg,https://storage.yandexcloud.net/plates/10466.jpg,В061ТН164,0.9999343752861024
43252.jpg,https://storage.yandexcloud.net/plates/43252.jpg,А110УН777,0.9999318718910216
2466.jpg,https://storage.yandexcloud.net/plates/2466.jpg,АЕ474С09,0.9999264478683472
59746.jpg,https://storage.yandexcloud.net/plates/59746.jpg,У007ОТ178,0.99993497133255
1750.jpg,https://storage.yandexcloud.net/plates/1750.jpg,А493КЕ122,0.9999344944953918
12641.jpg,https://storage.yandexcloud.net/plates/12641.jpg,,
42195.jpg,https://storage.yandexcloud.net/plates/42195.jpg,,
27642.jpg,https://storage.yandexcloud.net/plates/27642.jpg,О126АК750,0.999934732913971
64213.jpg,https://storage.yandexcloud.net/plates/64213.jpg,О806ВН11,0.997404396533966
61100.jpg,https://storage.yandexcloud.net/plates/61100.jpg,М151ХА39,0.9999344944953918
6641.jpg,https://storage.yandexcloud.net/plates/6641.jpg,Т415ТТ98,0.9999353289604188
24892.jpg,https://storage.yandexcloud.net/plates/24892.jpg,К732ОТ32,0.9999342560768129
11995.jpg,https://storage.yandexcloud.net/plates/11995.jpg,К291КО799,0.999934732913971
54266.jpg,https://storage.yandexcloud.net/plates/54266.jpg,К719АВ134,0.9999344348907472
13342.jpg,https://storage.yandexcloud.net/plates/13342.jpg,С483СС52,0.9999342560768129
4437.jpg,https://storage.yandexcloud.net/plates/4437.jpg,Т280АА174,0.9999340772628784
43478.jpg,https://storage.yandexcloud.net/plates/43478.jpg,С954РО69,0.9999349117279052
56698.jpg,https://storage.yandexcloud.net/plates/56698.jpg,А302ТВ123,0.9999348521232604
25943.jpg,https://storage.yandexcloud.net/plates/25943.jpg,С927ВК178,0.9999347925186156
11104.jpg,https://storage.yandexcloud.net/plates/11104.jpg,В300ВВ777,0.999933421611786
14553.jpg,https://storage.yandexcloud.net/plates/14553.jpg,К899МН799,0.9998758435249328
42482.jpg,https://storage.yandexcloud.net/plates/42482.jpg,Т600ТТ77,0.9999353885650636
56630.jpg,https://storage.yandexcloud.net/plates/56630.jpg,Р713УК750,0.99993497133255
37396.jpg,https://storage.yandexcloud.net/plates/37396.jpg,Е033ЕЕ10,0.9999346137046814
61397.jpg,https://storage.yandexcloud.net/plates/61397.jpg,,
35890.jpg,https://storage.yandexcloud.net/plates/35890.jpg,Р613ВН58,0.9993789196014404
12444.jpg,https://storage.yandexcloud.net/plates/12444.jpg,К082ЕО35,0.9999345541000366
8649.jpg,https://storage.yandexcloud.net/plates/8649.jpg,Е999ОР159,0.9999346137046814
26036.jpg,https://storage.yandexcloud.net/plates/26036.jpg,В236ОН18,0.9999348521232604
44281.jpg,https://storage.yandexcloud.net/plates/44281.jpg,А820ВК67,0.9999346137046814
60252.jpg,https://storage.yandexcloud.net/plates/60252.jpg,М979НЕ24,0.998086154460907
16330.jpg,https://storage.yandexcloud.net/plates/16330.jpg,М513ММ10,0.9999352097511292
30515.jpg,https://storage.yandexcloud.net/plates/30515.jpg,М769ОС799,0.9997162818908693
9613.jpg,https://storage.yandexcloud.net/plates/9613.jpg,Е883ЕС763,0.9999334812164308
30607.jpg,https://storage.yandexcloud.net/plates/30607.jpg,Е145ВА123,0.9982738494873048
42621.jpg,https://storage.yandexcloud.net/plates/42621.jpg,К396ТА62,0.9999343752861024
48967.jpg,https://storage.yandexcloud.net/plates/48967.jpg,О509УР199,0.9999346137046814
1577.jpg,https://storage.yandexcloud.net/plates/1577.jpg,В600ТМ150,0.999935269355774
31969.jpg,https://storage.yandexcloud.net/plates/31969.jpg,,
36545.jpg,https://storage.yandexcloud.net/plates/36545.jpg,Е818МВ116,0.9994441866874696
42253.jpg,https://storage.yandexcloud.net/plates/42253.jpg,К460ХТ32,0.99983149766922
56129.jpg,https://storage.yandexcloud.net/plates/56129.jpg,А279РР37,0.999923050403595
25060.jpg,https://storage.yandexcloud.net/plates/25060.jpg,Н504ЕМ716,0.9997739791870116
28044.jpg,https://storage.yandexcloud.net/plates/28044.jpg,С405УЕ56,0.9999065399169922
58240.jpg,https://storage.yandexcloud.net/plates/58240.jpg,А672СТ164,0.9999346733093262
46210.jpg,https://storage.yandexcloud.net/plates/46210.jpg,А222КВ152,0.9999347925186156
48813.jpg,https://storage.yandexcloud.net/plates/48813.jpg,Н697ЕУ138,0.9999344944953918
42747.jpg,https://storage.yandexcloud.net/plates/42747.jpg,Х601ЕК14,0.9999349117279052
41522.jpg,https://storage.yandexcloud.net/plates/41522.jpg,К971КН26,0.9999351501464844
40647.jpg,https://storage.yandexcloud.net/plates/40647.jpg,,
37307.jpg,https://storage.yandexcloud.net/plates/37307.jpg,Н800ТА62,0.9999344944953918
11146.jpg,https://storage.yandexcloud.net/plates/11146.jpg,А077КВ198,0.9992226362228394
40566.jpg,https://storage.yandexcloud.net/plates/40566.jpg,А077ОА46,0.9999347925186156
62494.jpg,https://storage.yandexcloud.net/plates/62494.jpg,Н969СМ55,0.9951100349426271
32368.jpg,https://storage.yandexcloud.net/plates/32368.jpg,У444УВ23,0.9999347925186156
61543.jpg,https://storage.yandexcloud.net/plates/61543.jpg,,
16177.jpg,https://storage.yandexcloud.net/plates/16177.jpg,,
44203.jpg,https://storage.yandexcloud.net/plates/44203.jpg,Е855НК799,0.9953320026397704
58327.jpg,https://storage.yandexcloud.net/plates/58327.jpg,У207ВР50,0.9999350309371948
15869.jpg,https://storage.yandexcloud.net/plates/15869.jpg,Н794ЕС142,0.99993497133255
8540.jpg,https://storage.yandexcloud.net/plates/8540.jpg,М965ВВ67,0.999933898448944
13789.jpg,https://storage.yandexcloud.net/plates/13789.jpg,,
11890.jpg,https://storage.yandexcloud.net/plates/11890.jpg,А370ВА82,0.9999345541000366
51450.jpg,https://storage.yandexcloud.net/plates/51450.jpg,Х492АЕ163,0.9999333024024964
21965.jpg,https://storage.yandexcloud.net/plates/21965.jpg,,
11500.jpg,https://storage.yandexcloud.net/plates/11500.jpg,Н323СН69,0.9999344944953918
27858.jpg,https://storage.yandexcloud.net/plates/27858.jpg,У555ЕВ123,0.9999282956123352
36795.jpg,https://storage.yandexcloud.net/plates/36795.jpg,Р429ТР777,0.999710202217102
14666.jpg,https://storage.yandexcloud.net/plates/14666.jpg,К164СН57,0.9999315142631532
63154.jpg,https://storage.yandexcloud.net/plates/63154.jpg,Р919МВ71,0.9999346733093262
40576.jpg,https://storage.yandexcloud.net/plates/40576.jpg,О928ОО10,0.9999350905418396
57798.jpg,https://storage.yandexcloud.net/plates/57798.jpg,В471ЕУ138,0.999934196472168
798.jpg,https://storage.yandexcloud.net/plates/798.jpg,О770УК42,0.999932825565338
19053.jpg,https://storage.yandexcloud.net/plates/19053.jpg,К902УХ32,0.9999125599861144
31362.jpg,https://storage.yandexcloud.net/plates/31362.jpg,А984АУ147,0.9999338388442992
57574.jpg,https://storage.yandexcloud.net/plates/57574.jpg,,
24916.jpg,https://storage.yandexcloud.net/plates/24916.jpg,О826ТС77,0.9999347925186156
60906.jpg,https://storage.yandexcloud.net/plates/60906.jpg,,
28759.jpg,https://storage.yandexcloud.net/plates/28759.jpg,А447ВР156,0.9999343752861024
43090.jpg,https://storage.yandexcloud.net/plates/43090.jpg,Е222МН152,0.9999348521232604
18048.jpg,https://storage.yandexcloud.net/plates/18048.jpg,,
37891.jpg,https://storage.yandexcloud.net/plates/37891.jpg,А026АМ14,0.9999351501464844
2267.jpg,https://storage.yandexcloud.net/plates/2267.jpg,У218ВТ98,0.9997385144233704
49888.jpg,https://storage.yandexcloud.net/plates/49888.jpg,,
10583.jpg,https://storage.yandexcloud.net/plates/10583.jpg,В300ВК32,0.9999348521232604
55300.jpg,https://storage.yandexcloud.net/plates/55300.jpg,М593ВВ67,0.999934196472168
54248.jpg,https://storage.yandexcloud.net/plates/54248.jpg,Р004ЕУ52,0.99993497133255
27527.jpg,https://storage.yandexcloud.net/plates/27527.jpg,А967СН190,0.9999340772628784
2825.jpg,https://storage.yandexcloud.net/plates/2825.jpg,А185АА154,0.9999345541000366
142.jpg,https://storage.yandexcloud.net/plates/142.jpg,М729ОО31,0.9999347925186156
34114.jpg,https://storage.yandexcloud.net/plates/34114.jpg,К773ВВ134,0.999934196472168
13194.jpg,https://storage.yandexcloud.net/plates/13194.jpg,В789ОЕ76,0.9999279379844666
2959.jpg,https://storage.yandexcloud.net/plates/2959.jpg,Е777УА21,0.9999340176582336
13267.jpg,https://storage.yandexcloud.net/plates/13267.jpg,А300СР21,0.9999090433120728
24319.jpg,https://storage.yandexcloud.net/plates/24319.jpg,Т480ВВ68,0.999869465827942
12147.jpg,https://storage.yandexcloud.net/plates/12147.jpg,В964ВЕ164,0.9999305605888368
20128.jpg,https://storage.yandexcloud.net/plates/20128.jpg,У915УТ777,0.9999223351478576
41587.jpg,https://storage.yandexcloud.net/plates/41587.jpg,М001КВ163,0.9999299645423888
33077.jpg,https://storage.yandexcloud.net/plates/33077.jpg,М400МУ196,0.9999344944953918
4373.jpg,https://storage.yandexcloud.net/plates/4373.jpg,О435КВ750,0.99993497133255
38861.jpg,https://storage.yandexcloud.net/plates/38861.jpg,М341АН67,0.9997543096542358
48128.jpg,https://storage.yandexcloud.net/plates/48128.jpg,В902ОН125,0.9999343752861024
31555.jpg,https://storage.yandexcloud.net/plates/31555.jpg,,
42858.jpg,https://storage.yandexcloud.net/plates/42858.jpg,А338УО82,0.9999345541000366
13350.jpg,https://storage.yandexcloud.net/plates/13350.jpg,Н902ХР71,0.9999324083328248
11175.jpg,https://storage.yandexcloud.net/plates/11175.jpg,Е812КХ29,0.99993497133255
28335.jpg,https://storage.yandexcloud.net/plates/28335.jpg,В470ОО763,0.9999348521232604
58735.jpg,https://storage.yandexcloud.net/plates/58735.jpg,В894РА186,0.9999185800552368
41282.jpg,https://storage.yandexcloud.net/plates/41282.jpg,Е052ЕЕ164,0.9999342560768129
27835.jpg,https://storage.yandexcloud.net/plates/27835.jpg,А481МР122,0.9999297261238098
17603.jpg,https://storage.yandexcloud.net/plates/17603.jpg,В456РЕ76,0.9999340772628784
51473.jpg,https://storage.yandexcloud.net/plates/51473.jpg,Е534ЕЕ61,0.9999346733093262
48804.jpg,https://storage.yandexcloud.net/plates/48804.jpg,,
61513.jpg,https://storage.yandexcloud.net/plates/61513.jpg,О151КО78,0.9999266266822816
56203.jpg,https://storage.yandexcloud.net/plates/56203.jpg,А202ТХ152,0.9999348521232604
20545.jpg,https://storage.yandexcloud.net/plates/20545.jpg,,
45677.jpg,https://storage.yandexcloud.net/plates/45677.jpg,Е009ХА123,0.9999186396598816
30101.jpg,https://storage.yandexcloud.net/plates/30101.jpg,У080ХУ93,0.9999344348907472
43264.jpg,https://storage.yandexcloud.net/plates/43264.jpg,,
52961.jpg,https://storage.yandexcloud.net/plates/52961.jpg,О505ОО50,0.999934732913971
3778.jpg,https://storage.yandexcloud.net/plates/3778.jpg,А435КТ142,0.9999344944953918
18796.jpg,https://storage.yandexcloud.net/plates/18796.jpg,У161МХ96,0.9999038577079772
32478.jpg,https://storage.yandexcloud.net/plates/32478.jpg,У158УК64,0.9999345541000366
37822.jpg,https://storage.yandexcloud.net/plates/37822.jpg,Р978ЕК39,0.9999339580535888
29719.jpg,https://storage.yandexcloud.net/plates/29719.jpg,Р528ВК799,0.9999352097511292
47059.jpg,https://storage.yandexcloud.net/plates/47059.jpg,С002ХУ150,0.9998495578765868
21528.jpg,https://storage.yandexcloud.net/plates/21528.jpg,К111РТ123,0.9999346733093262
39048.jpg,https://storage.yandexcloud.net/plates/39048.jpg,А242АА161,0.9999326467514038
13838.jpg,https://storage.yandexcloud.net/plates/13838.jpg,Р426МР67,0.9999328851699828
24098.jpg,https://storage.yandexcloud.net/plates/24098.jpg,Р804ЕР777,0.9999348521232604
3971.jpg,https://storage.yandexcloud.net/plates/3971.jpg,Н949УН71,0.9999350309371948
63083.jpg,https://storage.yandexcloud.net/plates/63083.jpg,С999НВ178,0.9999340772628784
34331.jpg,https://storage.yandexcloud.net/plates/34331.jpg,М692АК750,0.9999292492866516
4808.jpg,https://storage.yandexcloud.net/plates/4808.jpg,А389РВ196,0.9999345541000366
64624.jpg,https://storage.yandexcloud.net/plates/64624.jpg,Р791УЕ31,0.999928891658783
16089.jpg,https://storage.yandexcloud.net/plates/16089.jpg,У354СЕ56,0.9983847737312316
61067.jpg,https://storage.yandexcloud.net/plates/61067.jpg,,
14005.jpg,https://storage.yandexcloud.net/plates/14005.jpg,А167КР39,0.9999346733093262
42690.jpg,https://storage.yandexcloud.net/plates/42690.jpg,,
58549.jpg,https://storage.yandexcloud.net/plates/58549.jpg,А541КХ122,0.999934732913971
9071.jpg,https://storage.yandexcloud.net/plates/9071.jpg,Н700КО46,0.9999340772628784
28074.jpg,https://storage.yandexcloud.net/plates/28074.jpg,Н435МА125,0.9999346733093262
51476.jpg,https://storage.yandexcloud.net/plates/51476.jpg,Х249КМ197,0.999934732913971
59891.jpg,https://storage.yandexcloud.net/plates/59891.jpg,У435АК27,0.9999349117279052
6849.jpg,https://storage.yandexcloud.net/plates/6849.jpg,М377ВН777,0.9999337792396544
33686.jpg,https://storage.yandexcloud.net/plates/33686.jpg,У212СВ777,0.9999347925186156
47219.jpg,https://storage.yandexcloud.net/plates/47219.jpg,Х094ХО52,0.9999353289604188
5388.jpg,https://storage.yandexcloud.net/plates/5388.jpg,В654ХТ750,0.9999347925186156
36300.jpg,https://storage.yandexcloud.net/plates/36300.jpg,М116АО797,0.999933123588562
59736.jpg,https://storage.yandexcloud.net/plates/59736.jpg,О095АЕ98,0.9999344348907472
49478.jpg,https://storage.yandexcloud.net/plates/49478.jpg,К058СТ58,0.999408483505249
3467.jpg,https://storage.yandexcloud.net/plates/3467.jpg,Р700НВ71,0.9999303817749025
48192.jpg,https://storage.yandexcloud.net/plates/48192.jpg,В189ТЕ763,0.9999342560768129
32188.jpg,https://storage.yandexcloud.net/plates/32188.jpg,Р009РР39,0.9999347925186156
2486.jpg,https://storage.yandexcloud.net/plates/2486.jpg,М005ТМ31,0.9999349117279052
50260.jpg,https://storage.yandexcloud.net/plates/50260.jpg,У491АМ197,0.9999347925186156
16979.jpg,https://storage.yandexcloud.net/plates/16979.jpg,В686МС78,0.9996926188468932
3414.jpg,https://storage.yandexcloud.net/plates/3414.jpg,О373ОО59,0.9999338388442992
45471.jpg,https://storage.yandexcloud.net/plates/45471.jpg,О967ОО197,0.999934732913971
52714.jpg,https://storage.yandexcloud.net/plates/52714.jpg,Т858НА31,0.9999347925186156
45189.jpg,https://storage.yandexcloud.net/plates/45189.jpg,,
41738.jpg,https://storage.yandexcloud.net/plates/41738.jpg,У133ЕА178,0.999935269355774
30788.jpg,https://storage.yandexcloud.net/plates/30788.jpg,В076ТА164,0.9999346733093262
22792.jpg,https://storage.yandexcloud.net/plates/22792.jpg,Е222ЕО134,0.9999345541000366
44605.jpg,https://storage.yandexcloud.net/plates/44605.jpg,А993УВ37,0.9999342560768129
34580.jpg,https://storage.yandexcloud.net/plates/34580.jpg,А777ХР64,0.999934732913971
18824.jpg,https://storage.yandexcloud.net/plates/18824.jpg,А287ХХ38,0.9999348521232604
1950.jpg,https://storage.yandexcloud.net/plates/1950.jpg,Н578ТО76,0.6418213844299316
57710.jpg,https://storage.yandexcloud.net/plates/57710.jpg,К372ТО82,0.9999350905418396
20546.jpg,https://storage.yandexcloud.net/plates/20546.jpg,Х395АВ65,0.999576449394226
27561.jpg,https://storage.yandexcloud.net/plates/27561.jpg,К522СК196,0.9999330639839172
11351.jpg,https://storage.yandexcloud.net/plates/11351.jpg,Е389КВ08,0.9999344348907472
26814.jpg,https://storage.yandexcloud.net/plates/26814.jpg,Т888ОН59,0.999932825565338
39919.jpg,https://storage.yandexcloud.net/plates/39919.jpg,А441КК67,0.9999345541000366
54045.jpg,https://storage.yandexcloud.net/plates/54045.jpg,В001ОА198,0.9999347925186156
1081.jpg,https://storage.yandexcloud.net/plates/1081.jpg,В896ХК198,0.999531090259552
13001.jpg,https://storage.yandexcloud.net/plates/13001.jpg,В126ХВ777,0.9999348521232604
12413.jpg,https://storage.yandexcloud.net/plates/12413.jpg,С592НМ152,0.9999332427978516
34443.jpg,https://storage.yandexcloud.net/plates/34443.jpg,С948АО152,0.999933660030365
27366.jpg,https://storage.yandexcloud.net/plates/27366.jpg,,
6482.jpg,https://storage.yandexcloud.net/plates/6482.jpg,Р555КХ116,0.9999224543571472
41842.jpg,https://storage.yandexcloud.net/plates/41842.jpg,К618ХХ196,0.9999343156814576
31377.jpg,https://storage.yandexcloud.net/plates/31377.jpg,К742КУ799,0.9999321699142456
42951.jpg,https://storage.yandexcloud.net/plates/42951.jpg,А795КА123,0.9999346137046814
56197.jpg,https://storage.yandexcloud.net/plates/56197.jpg,Р004АВ790,0.9999340176582336
61415.jpg,https://storage.yandexcloud.net/plates/61415.jpg,А462УМ64,0.9999314546585084
36982.jpg,https://storage.yandexcloud.net/plates/36982.jpg,М269МС799,0.9980090260505676
27256.jpg,https://storage.yandexcloud.net/plates/27256.jpg,М468КА29,0.999934732913971
57837.jpg,https://storage.yandexcloud.net/plates/57837.jpg,М975ХС32,0.9999351501464844
39572.jpg,https://storage.yandexcloud.net/plates/39572.jpg,Е559ЕЕ178,0.9999305605888368
24830.jpg,https://storage.yandexcloud.net/plates/24830.jpg,А634ВУ39,0.9998959898948668
26356.jpg,https://storage.yandexcloud.net/plates/26356.jpg,О406АО78,0.9999351501464844
47557.jpg,https://storage.yandexcloud.net/plates/47557.jpg,Р787ВО136,0.9999348521232604
34607.jpg,https://storage.yandexcloud.net/plates/34607.jpg,,
40171.jpg,https://storage.yandexcloud.net/plates/40171.jpg,Р915КА96,0.9991459250450134
62061.jpg,https://storage.yandexcloud.net/plates/62061.jpg,Т216ВН102,0.99993497133255
